Symbol,Description,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst rating
CAG,"ConAgra Brands, Inc.",15.54,USD,-0.5121638924455831,11500734,1.1438520117849418,7436910042.814341,USD,,-4.0002,USD,-266.5292868739853,7.84250960307298,Consumer non-durables,Neutral
GGAL,Grupo Financiero Galicia S.A.,43.42,USD,0.11528706479134025,505215,0.6884433792572664,7393907282.678112,USD,79.99263080324246,0.5428,USD,-94.1542636827708,4.3487318422873,Finance,Buy
BZ,KANZHUN LIMITED - American Depository Shares,15.55,USD,0.25789813023856173,3376686,1.009406800429341,7376815010.0372,USD,15.350444225074039,1.013,USD,78.25092380784794,0.954223081882656,Commercial services,Strong buy
KLAR,Klarna Group plc,19.51,USD,-6.156806156806145,9961305,3.0985383409438727,7365179532.525735,USD,,-0.5312,USD,-199.0990990990991,0,Commercial services,Buy
SSL,Sasol Ltd.,11.71,USD,1.5611448395490157,1485788,1.476020874668146,7325532409.6476,USD,57.74161735700197,0.2028,USD,,0,Process industries,Buy
FLR,Fluor Corporation,54.74,USD,4.525491693717786,2634781,0.7723468179978625,7320985384.827574,USD,,-12.7583,USD,-152.5275023879319,0,Industrial services,Buy
NAVN,"Navan, Inc.",28.72,USD,-1.8287472226969754,2784491,1.325742289530292,7304393621.977781,USD,,-1.4362,USD,-85.00579672806904,0,Technology services,Strong buy
PDI,PIMCO Dynamic Income Fund,15.43,USD,-2.0317460317460334,8585148,3.1000862845483494,7269633000,USD,7.490291262135922,2.06,USD,-4.217231599014275,16.8,Miscellaneous,No rating
GAP,"Gap, Inc. (The)",20.18,USD,-2.0388349514563187,5649445,1.0832681295252697,7264375201.203883,USD,7.9665232324029835,2.5331,USD,10.374727668845326,3.30097087378641,Retail trade,Buy
AAON,"AAON, Inc.",88.09,USD,0.3302961275626495,938794,0.6964196841151279,7263341734.532233,USD,46.0794057645028,1.9117,USD,30.331333515134972,0.455580865603645,Producer manufacturing,Buy
DBX,"Dropbox, Inc.",33.38,USD,-3.0214991284137103,2832448,0.550627401141613,7259983162.066241,USD,18.537235519520188,1.8007,USD,10.168247170388492,0,Technology services,Neutral
ZETA,Zeta Global Holdings Corp.,28.83,USD,-0.7573149741824523,6868301,0.5255397088030065,7236721720.802064,USD,,-0.0138,USD,92.81997918834547,0,Technology services,Strong buy
LW,"Lamb Weston Holdings, Inc.",52.49,USD,-1.0928961748633848,1360550,1.0929146548966642,7216378596.978142,USD,25.15575577494489,2.0866,USD,-16.745800582532027,2.82645562464669,Consumer non-durables,Neutral
NE,Noble Corporation plc A,45.18,USD,0.17738359201773457,833676,0.6931564770340928,7212634890.521507,USD,48.84324324324324,0.925,USD,-52.02530989056584,4.43458980044346,Industrial services,Neutral
NXE,Nexgen Energy Ltd.,10.75,USD,3.464870067372468,14830156,3.182308866327803,7207940784.920083,USD,,-0.38804479999999997,USD,-54.56743839227,0,Non-energy minerals,Strong buy
ETSY,"Etsy, Inc.",78.41,USD,-1.8648310387985094,2773142,0.7186932467441727,7196607432.611764,USD,46.12895634780562,1.6998,USD,35.9404990403071,0,Retail trade,Neutral
GTES,Gates Industrial Corporation Ltd.,28.14,USD,1.368876080691639,1379520,0.729771588242971,7123673948.939482,USD,19.92917847025496,1.412,USD,81.51433346188455,0,Producer manufacturing,Buy
BILI,Bilibili Inc.,17.23,USD,-1.2041284403669772,1519851,0.671861609109816,7117904211.054,USD,39.35587026039287,0.4378,USD,,0,Technology services,Strong buy
FNMA,Fannie Mae,6.13,USD,-1.4469453376205765,2166244,0.7420922211219986,7099077033.334406,USD,159.2207792207792,0.0385,USD,,0,Finance,Neutral
STAG,"Stag Industrial, Inc.",36.8,USD,0.13605442176869975,1283450,0.9316157932122885,7095346703.717006,USD,28.22302323797837,1.3039,USD,3.189300411522634,4.13605986394558,Finance,Neutral
HNGE,"Hinge Health, Inc.",87.87,USD,-0.7006441405808458,1222882,0.596230009801446,7090618452.245113,USD,67.66517788387495,1.2986,USD,,0,Technology services,Strong buy
VNO,Vornado Realty Trust,37.9,USD,-2.820512820512824,1164848,0.7278398518387071,7076708287.189744,USD,1528.225806451613,0.0248,USD,-99.38629052214797,1.8974358974359,Finance,Neutral
ICL,ICL Group Ltd.,5.46,USD,-1.6216216216216193,612985,0.47245853862917075,7047322617.47027,USD,23.116003386960205,0.2362,USD,-16.91874780161801,3.44196396396396,Process industries,Neutral
CLF,Cleveland-Cliffs Inc.,12.31,USD,3.4453781512605053,16362036,1.1657338607665417,7023347655.510084,USD,,-1.6168,USD,52.62541022034692,0,Non-energy minerals,Neutral
CWEN,"Clearway Energy, Inc.",34.15,USD,0.029291154071464588,731585,0.5937311868325967,7010135977.456062,USD,43.19504174045029,0.7906,USD,22.725861533685187,5.34915055653193,Utilities,Strong buy
MAC,Macerich Company (The),24.66,USD,-0.2023472278429814,1821534,0.322606045703329,6992574229.16552,USD,,-0.3213,USD,45.78130273371583,2.75192229866451,Finance,Buy
BIRK,Birkenstock Holding plc,37.86,USD,-3.7865311308767517,3472203,0.9615575590649001,6962683422.940786,USD,17.696550434701315,2.1394,USD,19.15343915343916,0,Consumer non-durables,Buy
LQDA,Liquidia Corporation,77.7,USD,4.379365932294473,1520511,0.8109656266665544,6954840844.227566,USD,56.952283222165214,1.3643,USD,,0,Health technology,Buy
MTDR,Matador Resources Company,55.94,USD,4.19072452970758,2503062,1.1176812889515453,6922810836.746881,USD,9.607061894621143,5.8228,USD,-14.615441014737145,2.67740733842429,Energy minerals,Strong buy
GLBE,Global-E Online Ltd.,41.18,USD,-2.7856468366383376,1284358,0.693930010191012,6916897300.629839,USD,46.97695642254163,0.8766,USD,,0,Retail trade,Strong buy
BTG,B2Gold Corp,5.2,USD,1.1673151750972859,12938268,0.4204948356646751,6871212336.371308,USD,9.766446696236462,0.5324352,USD,,1.55766526019691,Non-energy minerals,Strong buy
PPC,Pilgrim's Pride Corporation,28.77,USD,3.118279569892477,2889502,2.071888270840317,6850382480.282797,USD,12.578698845750262,2.2872,USD,-55.971355971355976,0,Process industries,Neutral
FNB,F.N.B. Corporation,19.4,USD,-0.41067761806982467,3826113,1.0754954117954807,6848218784.537988,USD,11.551744670715731,1.6794,USD,30.448966910051254,2.51540041067762,Finance,Buy
GTLB,GitLab Inc.,40.52,USD,-4.9272641952135015,4202886,0.870535639386727,6843827952.463634,USD,,-0.1495,USD,-249.94984954864594,0,Technology services,Neutral
CGON,"CG Oncology, Inc.",77.11,USD,2.7722244435559085,958375,1.24269021961466,6835059068.312009,USD,,-2.6953,USD,-60.32954613050978,0,Health technology,Strong buy
VIPS,Vipshop Holdings Limited,14.04,USD,-0.9873060648801169,1667150,0.8571949643838487,6813490045,USD,6.654974640944209,2.1097,USD,9.81157609827192,4.23131170662906,Retail trade,Buy
GDS,GDS Holdings Limited,35.38,USD,2.8189479802383204,1868905,0.9146092743745607,6802511349.9070015,USD,17.697078831532615,1.9992,USD,13687.586206896553,0,Technology services,Strong buy
EPRT,"Essential Properties Realty Trust, Inc.",31.14,USD,0.25756600128783597,1299468,1.1079977837793316,6790050601.180297,USD,24.201445558405226,1.2867,USD,8.417593528816976,3.99227301996137,Finance,Strong buy
LUMN,"Lumen Technologies, Inc.",6.58,USD,-2.0833333333333286,8807645,0.5077688332568276,6786910747.666667,USD,,-1.0259,USD,13.542895668295976,0,Communications,Neutral
CPB,The Campbell's Company,22.68,USD,-2.114803625377652,4292541,0.9234571185031244,6763317495.009064,USD,11.153184165232357,2.0335,USD,34.357449620085895,6.73284419507984,Consumer non-durables,Neutral
MOS,Mosaic Company (The),21.23,USD,-1.758445164275794,9230766,1.1997346869792578,6748925060.640907,USD,,-2.0182,USD,-168.4390789786022,4.0721888014808,Process industries,Buy
UGP,Ultrapar Participacoes S.A. (New),6.48,USD,5.194805194805199,5886801,1.820251353453805,6739218423.597,USD,10.708973723351514,0.6051,USD,32.08906352324819,3.46922077922078,Retail trade,Buy
VSXY,Victorias Secret & Co.,84.1,USD,-5.526847899348463,1964596,1.2526756341404348,6685253576.988317,USD,34.438984438984434,2.442,USD,22.596515889351885,0,Retail trade,Buy
KGS,"Kodiak Gas Services, Inc.",66.12,USD,1.1782708492731604,1751014,1.1611433994664753,6684998599.684775,USD,78.90214797136039,0.838,USD,-5.789769533445755,2.938026013772,Industrial services,Strong buy
SSRM,SSR Mining Inc.,32.78,USD,1.83286735010874,1847135,0.552311481865997,6684147126.912085,USD,30.23706300156812,1.0841,USD,41.490472461498314,0,Non-energy minerals,Strong buy
ST,Sensata Technologies Holding plc,45.92,USD,-0.6705602422669158,1723689,1.4244241755174158,6683006540.417911,USD,75.83815028901734,0.6055,USD,-19.949762030671593,1.03828682673589,Electronic technology,Buy
HIMS,"Hims & Hers Health, Inc.",28.61,USD,1.6341030195381916,10349632,0.7912756456872564,6675096685.000356,USD,,-0.623,USD,-177.97246558197747,0,Health services,Neutral
WFRD,Weatherford International plc,93.08,USD,-1.7988078282428637,800814,1.0203951872541517,6672481728.963021,USD,18.390532076739177,5.0613,USD,-22.193697156033817,1.10777021680646,Industrial services,Buy
SGHC,Super Group (SGHC) Limited,13.03,USD,-2.030075187969935,1866962,0.7599090060655974,6620499433.754134,USD,17.910652920962196,0.7275,USD,175.8816837315131,1.35338345864662,Consumer services,Strong buy
LNTH,"Lantheus Holdings, Inc.",100.91,USD,-0.03962357602774269,895660,0.3119068234170892,6586634595.303616,USD,24.387944993595475,4.1377,USD,9.907827980981214,0,Health technology,Neutral
COGT,"Cogent Biosciences, Inc.",37.87,USD,-0.15818613234907006,1595174,0.7612474085812956,6571390994.197468,USD,,-2.445,USD,4.919307797005641,0,Health technology,Strong buy
HR,Healthcare Realty Trust Incorporated,19.15,USD,-0.5194805194805269,2981097,0.7869382635474761,6563083348.290908,USD,,-0.2581,USD,77.63043855087537,4.98701298701299,Finance,Buy
URBN,"Urban Outfitters, Inc.",76.64,USD,-1.503662768281714,1039490,1.201227054551371,6563072789.457396,USD,14.709325758593554,5.2103,USD,9.171101705569301,0,Retail trade,Buy
RIG,Transocean Ltd (Switzerland),5.87,USD,1.9097222222222279,45521158,1.03106754439087,6556086605.848959,USD,,-1.7737,USD,3.916576381365115,0,Industrial services,Neutral
LYFT,"Lyft, Inc.",17.22,USD,-1.4874141876430296,6030257,0.46503843162902675,6518462980.874141,USD,2.4083242426785265,7.1502,USD,3166.423024211969,0,Transportation,Buy
CORZ,"Core Scientific, Inc.",20.13,USD,-0.24777006937562293,11367570,0.8936226020295136,6468582824.5778,USD,,-4.4282,USD,-658.2534246575343,0,Technology services,Strong buy
GBCI,"Glacier Bancorp, Inc.",49.61,USD,-0.6408972561586226,616582,0.6161333932763555,6459815366.6000395,USD,20.299521257007243,2.4439,USD,26.903105203032517,2.64370118165432,Finance,Buy
INGM,Ingram Micro Holding Corporation,27.99,USD,-1.9614711033275036,527501,0.5633805674977769,6456226716.29317,USD,15.236799129014697,1.837,USD,61.537108688005624,1.13485113835377,Technology services,Buy
LKQ,LKQ Corporation,25.45,USD,0.11801730920534059,4258835,1.2068061972678368,6438903221.736821,USD,14.016632703640468,1.8157,USD,-33.29292038649473,4.72069236821401,Consumer durables,Buy
RYN,Rayonier Inc. REIT,21.41,USD,-0.7417709782104782,2684609,0.8084324223858842,6405394258.232731,USD,47.52497225305216,0.4505,USD,-80.78153662386417,0,Finance,Buy
ERAS,"Erasca, Inc.",18.28,USD,-0.5440696409140254,2224690,0.7135036374031789,6393649505.205659,USD,,-0.9548,USD,-110.63313478932275,0,Health technology,Strong buy
SNDR,"Schneider National, Inc.",36.41,USD,0.8587257617728397,603814,0.9151264870081726,6382705515.844598,USD,57.401860318461296,0.6343,USD,-10.937938781241236,1.0803324099723,Transportation,Buy
MTG,MGIC Investment Corporation,31.11,USD,-0.16046213093710113,1637814,1.0253836312532105,6381433971.679717,USD,9.721874999999999,3.2,USD,4.869895785541066,1.92554557124519,Finance,Neutral
HRB,"H&R Block, Inc.",50.13,USD,-7.028931750741838,3168827,0.9070100765476437,6354488635.409309,USD,8.761075866408012,5.7219,USD,27.84368925531202,3.11572700296736,Consumer services,Neutral
MWH,"SOLV Energy, Inc.",31.55,USD,-1.4062499999999978,2210848,1.3555151986324971,6350901001.962501,USD,,,,,0,Industrial services,Strong buy
MGY,Magnolia Oil & Gas Corporation,26.79,USD,2.0960365853658565,2523665,0.6568639355042653,6348388669.442836,USD,11.739187590377284,2.2821,USD,18.921313183949962,2.40091463414634,Energy minerals,Buy
SRRK,Scholar Rock Holding Corporation,52.05,USD,-0.8948971820259062,778851,0.8355845146760573,6338923791.691736,USD,,-3.4516,USD,-14.401246229823336,0,Health technology,Strong buy
TTD,"The Trade Desk, Inc.",13.4,USD,-5.233380480905234,23172506,0.5226069031526586,6296399870.36775,USD,15.903156895323997,0.8426,USD,1.5915119363395211,0,Technology services,Neutral
AXTI,AXT Inc,95.97,USD,17.552670259676628,15320063,1.0946661852060675,6293061077.255879,USD,5159.677419354839,0.0186,USD,,0,Electronic technology,Strong buy
CHDN,"Churchill Downs, Incorporated",89.7,USD,-1.2332085443734755,905632,0.9376270219197773,6252111604.247963,USD,15.391478920365827,5.8279,USD,0.17704895489548914,0.482272627174631,Consumer services,Strong buy
RGTI,"Rigetti Computing, Inc.",18.67,USD,-0.7970244420828829,10477125,0.5059425740154201,6231462233.146122,USD,,-0.8927,USD,-17.367867473047593,0,Electronic technology,Buy
CROX,"Crocs, Inc.",129.97,USD,-1.3285757667780138,1065784,1.1670673570477068,6231421584.238991,USD,11.228703735701696,11.5748,USD,210.80798045165275,0,Consumer non-durables,Buy
HOMB,"Home BancShares, Inc.",31.11,USD,-0.8920038228735302,1809378,1.4103544534934758,6223543606.049378,USD,12.866004962779156,2.418,USD,10.663615560640736,2.64415418923224,Finance,Buy
NTSK,"Netskope, Inc.",15.25,USD,-3.5420619860847595,4224746,0.8941752273130086,6159835864.57938,USD,,-1.8238,USD,-105.80004513653805,0,Technology services,Strong buy
DOX,Amdocs Limited,57.25,USD,-1.6660941257299877,797724,0.6113147062551468,6158439830.633802,USD,13.68700392081859,4.1828,USD,-15.478499838344648,3.76502919958777,Technology services,Buy
CAI,"Caris Life Sciences, Inc.",21.63,USD,-0.7798165137614756,2772193,0.4619546891660487,6112533623.343577,USD,58.09830781627719,0.3723,USD,,0,Health technology,Buy
M,Macy's Inc,23.22,USD,-0.8116189662537432,4775111,1.0718233572017795,6107741481.190944,USD,9.552803719093266,2.4307,USD,22.90539515598927,3.19436138402392,Retail trade,Neutral
DUOL,"Duolingo, Inc.",130.16,USD,-2.0100880825114924,1484853,0.921253676770997,6089667468.944064,USD,15.61027092503088,8.3381,USD,246.51124132485563,0,Technology services,Neutral
PTCT,"PTC Therapeutics, Inc.",72.88,USD,1.645746164574606,985768,1.0256954519990578,6082623414.019526,USD,,-0.5938,USD,-108.51436027587789,0,Health technology,Buy
DFTX,"Definium Therapeutics, Inc.",45.26,USD,6.169364297443105,2278215,0.8333008103579393,6081448698.994604,USD,,-3.4389,USD,-134.9135869936471,0,Health technology,Strong buy
AUB,Atlantic Union Bankshares Corporation,42.54,USD,-0.7929104477612019,744404,0.9488990522915266,6075345811.277518,USD,12.724335965541995,3.3432,USD,62.62282323183188,3.38152985074627,Finance,Buy
AROC,"Archrock, Inc.",34.62,USD,-0.2017872585759593,2534873,1.3669445990310654,6070207569.8483715,USD,18.594908153399935,1.8618,USD,40.92801453334343,2.47910060536178,Industrial services,Strong buy
ASB,Associated Banc-Corp,32.06,USD,-0.8351376430559729,1300018,0.9694074169080209,6054520287.219921,USD,11.204697165624019,2.8613,USD,276.83392598445937,2.93844726260439,Finance,Buy
CZR,"Caesars Entertainment, Inc.",29.66,USD,-0.3025210084033609,2079962,0.3931484911932751,6042346097.931429,USD,,-2.2815,USD,-146.64864864864862,0,Consumer services,Neutral
XENE,Xenon Pharmaceuticals Inc.,62.36,USD,0.016038492381712927,689719,1.09053465083535,6038969142.288372,USD,,-4.7436,USD,-33.878979453601254,0,Health technology,Strong buy
FND,"Floor & Decor Holdings, Inc.",56.62,USD,-3.3293494963291836,1977309,0.837357129475074,6029461919.755848,USD,26.41720711053049,2.1433,USD,9.957931459060124,0,Retail trade,Neutral
STWD,Starwood Property Trust Inc.,16.24,USD,-0.36809815950921637,3809487,0.6445053083005342,6011543390.321471,USD,27.2803628422644,0.5953,USD,-45.25473606768438,11.7791411042945,Finance,Buy
BETA,"Beta Technologies, Inc.",25.6,USD,2.9766693483507725,2069137,0.9735819170238466,5988891262.043443,USD,,-4.5782,USD,,0,Electronic technology,Strong buy
TVTX,"Travere Therapeutics, Inc.",63.53,USD,2.236884454457677,1565541,0.7337102660367032,5988406218.967815,USD,,-0.7637,USD,62.560054907343854,0,Health technology,Strong buy
POR,Portland General Electric Co,50.87,USD,0.21670606776989643,911203,0.8546594968799684,5982705653.225768,USD,22.514826945206693,2.2594,USD,-17.086238532110098,4.18882978723404,Utilities,Neutral
ACMR,"ACM Research, Inc.",85.64,USD,6.490922656055706,1082905,1.3082711980877026,5964756905.494652,USD,40.6802204066122,2.1052,USD,27.72721757068316,0,Producer manufacturing,Strong buy
TXNM,"TXNM Energy, Inc.",57.58,USD,0.31358885017421556,694630,0.895977459388022,5933395290.665505,USD,31.985334962781913,1.8002,USD,-7.316068578489414,2.89198606271777,Utilities,Neutral
YOU,"Clear Secure, Inc.",43.84,USD,-3.5423542354235407,2419977,1.1927418700191772,5931029609.5049515,USD,29.92491467576792,1.465,USD,-21.506643806258037,1.21012101210121,Technology services,Buy
ACI,"Albertsons Companies, Inc.",12.2,USD,-1.7713365539452548,5310028,0.6885731180397425,5920973375.958133,USD,163.10160427807486,0.0748,USD,-95.43958053895867,5.15297906602254,Retail trade,Neutral
RSI,"Rush Street Interactive, Inc.",25.45,USD,-0.5082095387021072,1493629,0.533202624593979,5898631836.098515,USD,85.83473861720067,0.2965,USD,47.07341269841269,0,Consumer services,Strong buy
AMRX,"Amneal Pharmaceuticals, Inc.",18.42,USD,1.4876033057851412,1624276,0.8219677894994556,5882498941.517356,USD,38.43906510851419,0.4792,USD,7387.5,0,Health technology,Strong buy
STEP,StepStone Group Inc.,48.28,USD,-4.206349206349201,1119159,0.5990763330538933,5826269847.925398,USD,,-7.7236,USD,-150.2138136581573,2.6984126984127,Finance,Strong buy
FLG,"Flagstar Bank, N.A.",14,USD,-1.7543859649122806,4446469,1.2732945222782708,5811299682.385964,USD,693.0693069306931,0.0202,USD,,0.280701754385965,Finance,Buy
OZK,Bank OZK,51.11,USD,-2.6290722042293817,1275222,1.542570248818627,5797504595.952181,USD,8.444304926808314,6.0526,USD,-1.8072680077871466,3.54353210135264,Finance,Neutral
OTEX,Open Text Corporation,23.93,USD,-2.4857375713121415,1019946,0.4499903246957971,5794093109.935407,USD,9.540931673373361,2.5081408,USD,48.37103750521127,4.45922196124486,Technology services,Neutral
RITM,Rithm Capital Corp.,10.26,USD,-0.965250965250962,2726379,0.5111066348109904,5729255449.61004,USD,17.080073247877475,0.6007,USD,-53.52777347980814,9.65250965250965,Finance,Strong buy
MDA,MDA Space Ltd.,35.26,USD,0.14200511218403056,537937,0.4122804052746496,5714355564.825215,USD,62.88953700744258,0.5606656,USD,-15.616890119285923,0,Electronic technology,Strong buy
VFC,V.F. Corporation,14.48,USD,-2.6227303295225206,5919192,0.8312848913457834,5692588268.906525,USD,21.089426157879405,0.6866,USD,216.11418047882137,2.42098184263618,Consumer non-durables,Neutral
OBDC,Blue Owl Capital Corporation,11.5,USD,-1.877133105802053,3545749,0.6662093058404275,5671139427.047781,USD,20.203794799718903,0.5692,USD,-62.13411389036722,12.1160409556314,Finance,Strong buy
